,ticker,optionType,strike,expirationDate,volume,impliedVolatility,lastPrice,change,percentChange,delta,gamma,theta,vega,rho,moneyness,intrinsic_value,openInterest,bid,ask
5523,IONQ,Call,75,2026-04-17T00:00:00.000,68,0.8171139541291593,20.47,0,0,0.639296181533437,0.007054237437783871,-0.052415334451925324,0.24314635644920582,0.208013406690815,0.9592000325520833,0,309,0,0
5342,IONQ,Call,90,2025-12-19T00:00:00.000,66,0.9234405434527118,9.95,0,0,0.4528282660667122,0.01018428820992925,-0.0927697468645102,0.1668707033993271,0.07757402378568198,0.7993333604600694,0,447,0,0
5143,IONQ,Call,80,2025-10-31T00:00:00.000,66,0.9919714939429587,8.07,0,0,0.47158219123579564,0.014474945214633888,-0.1503641022574073,0.1102799629532899,0.03837024901015258,0.8992500305175781,0,203,0,0
5586,IONQ,Call,105,2027-01-15T00:00:00.000,65,0.7632369104378905,22.5,0,0,0.5942306785568001,0.005125549088840751,-0.03387393203359638,0.3843517199086732,0.38440658348837986,0.6851428803943452,0,124,0,0
5173,IONQ,Put,50,2025-10-31T00:00:00.000,65,0.9372387883782793,1.7,0,0,0,0.0074348746773635396,0,0.0535185572349418,0,1.438800048828125,0,154,0,0
4607,IONQ,Put,45,2025-09-26T00:00:00.000,64,2.004625193085289,0.03,0,0,0,0.0012483603641452814,0,0.0012320664484401908,0,1.5986667209201388,0,423,0,0
5468,IONQ,Put,30,2026-01-16T00:00:00.000,64,0.9376876393815997,1,0,0,0,0.001968804133885561,0,0.04337273380357922,0,2.3980000813802085,0,2938,0,0
5595,IONQ,Put,22.5,2027-01-15T00:00:00.000,64,0.7998330437175774,2.53,0,0,0,0.001238181658844271,0,0.09729998549699276,0,3.1973334418402777,0,478,0,0
5388,IONQ,Put,65,2025-12-19T00:00:00.000,64,0.8844110139017889,10.32,0,0,0,0.009537459813974525,0,0.14966744358124376,0,1.1067692683293269,0,139,0,0
4733,IONQ,Put,37,2025-10-03T00:00:00.000,61,1.4848361611168295,0.05,0,0,0,0.0009212033869833356,0,0.002639836677312161,0,1.944324390308277,0,111,0,0
5245,IONQ,Call,95,2025-11-21T00:00:00.000,58,0.9856837874515556,6.85,0,0,0.3710048885564457,0.01107067498945641,-0.11359768686124729,0.1308714051838517,0.045976493872804135,0.75726318359375,0,281,0,0
5599,IONQ,Put,40,2027-01-15T00:00:00.000,57,0.8007840184368218,8.85,0,0,0,0.002587121815177328,0,0.20354542338150344,0,1.7985000610351562,0,972,0,0
5340,IONQ,Call,80,2025-12-19T00:00:00.000,57,0.9553182927460928,13.35,0,0,0.5455215227129601,0.009849226394339971,-0.09641176951561159,0.16695164067826648,0.08877945443069132,0.8992500305175781,0,200,0,0
5276,IONQ,Put,40,2025-11-21T00:00:00.000,57,0.9789803398563414,1.21,0,0,0,0.0038157842194256482,0,0.04480132196517132,0,1.7985000610351562,0,789,0,0
5549,IONQ,Put,50,2026-04-17T00:00:00.000,56,0.8532443581956551,8.46,0,0,0,0.004802537342774159,0,0.17285392328988577,0,1.438800048828125,0,319,0,0
5604,IONQ,Put,65,2027-01-15T00:00:00.000,54,0.7778553578273198,21.45,0,0,0,0.004045985964344535,0,0.30920911376634436,0,1.1067692683293269,0,127,0,0
5165,IONQ,Put,42,2025-10-31T00:00:00.000,52,0.9855596045639433,0.7,0,0,0,0.003913749811825297,0,0.029624869445956197,0,1.7128572009858631,0,211,0,0
4967,IONQ,Put,35,2025-10-17T00:00:00.000,51,1.231998496410997,0.19,0,0,0,0.0015718242418677787,0,0.009305079301583748,0,2.0554286411830356,0,5578,0,0
4727,IONQ,Put,31,2025-10-03T00:00:00.000,51,1.7962059296005495,0.04,0,0,0,0.0005376329638653509,0,0.0018637386486337032,0,2.320645240045363,0,151,0,0
